"kval.0","kval.0.003","kval.0.005","kval.0.008","kval.0.01","kval.0.013","kval.0.015","kval.0.018","kval.0.02","kval.0.023","kval.0.025","kval.0.028","kval.0.03","kval.0.033","kval.0.035","kval.0.038","kval.0.04","kval.0.043","kval.0.045","kval.0.048","kval.0.05","kval.0.053","kval.0.055","kval.0.058","kval.0.06","kval.0.063","kval.0.065","kval.0.068","kval.0.07","kval.0.073","kval.0.075","kval.0.078","kval.0.08","kval.0.083","kval.0.085","kval.0.088","kval.0.09","kval.0.093","kval.0.095","kval.0.098","kval.0.101","kval.0.103","kval.0.106","kval.0.108","kval.0.111","kval.0.113","kval.0.116","kval.0.118","kval.0.121","kval.0.123","kval.0.126","kval.0.128","kval.0.131","kval.0.133","kval.0.136","kval.0.138","kval.0.141","kval.0.143","kval.0.146","kval.0.148","kval.0.151","kval.0.153","kval.0.156","kval.0.158","kval.0.161","kval.0.163","kval.0.166","kval.0.168","kval.0.171","kval.0.173","kval.0.176","kval.0.178","kval.0.181","kval.0.183","kval.0.186","kval.0.188","kval.0.191","kval.0.193","kval.0.196","kval.0.198","kval.0.201","kval.0.204","kval.0.206","kval.0.209","kval.0.211","kval.0.214","kval.0.216","kval.0.219","kval.0.221","kval.0.224","kval.0.226","kval.0.229","kval.0.231","kval.0.234","kval.0.236","kval.0.239","kval.0.241","kval.0.244","kval.0.246","kval.0.249","kval.0.251","kval.0.254","kval.0.256","kval.0.259","kval.0.261","kval.0.264","kval.0.266","kval.0.269","kval.0.271","kval.0.274","kval.0.276","kval.0.279","kval.0.281","kval.0.284","kval.0.286","kval.0.289","kval.0.291","kval.0.294","kval.0.296","kval.0.299","kval.0.302","kval.0.304","kval.0.307","kval.0.309","kval.0.312","kval.0.314","kval.0.317","kval.0.319","kval.0.322","kval.0.324","kval.0.327","kval.0.329","kval.0.332","kval.0.334","kval.0.337","kval.0.339","kval.0.342","kval.0.344","kval.0.347","kval.0.349","kval.0.352","kval.0.354","kval.0.357","kval.0.359","kval.0.362","kval.0.364","kval.0.367","kval.0.369","kval.0.372","kval.0.374","kval.0.377","kval.0.379","kval.0.382","kval.0.384","kval.0.387","kval.0.389","kval.0.392","kval.0.394","kval.0.397","kval.0.399","kval.0.402","kval.0.405","kval.0.407","kval.0.41","kval.0.412","kval.0.415","kval.0.417","kval.0.42","kval.0.422","kval.0.425","kval.0.427","kval.0.43","kval.0.432","kval.0.435","kval.0.437","kval.0.44","kval.0.442","kval.0.445","kval.0.447","kval.0.45","kval.0.452","kval.0.455","kval.0.457","kval.0.46","kval.0.462","kval.0.465","kval.0.467","kval.0.47","kval.0.472","kval.0.475","kval.0.477","kval.0.48","kval.0.482","kval.0.485","kval.0.487","kval.0.49","kval.0.492","kval.0.495","kval.0.497","kval.0.5"
7.35863544531161e-12,1.68505757224991e-11,3.86854250821324e-11,8.90432839454624e-11,2.05485966353208e-10,4.75440805444882e-10,1.10293560349652e-09,2.5653666992373e-09,5.98274598459243e-09,1.39897435681641e-08,3.28007162953657e-08,7.71130046209137e-08,1.81781218038812e-07,4.29688611645055e-07,1.01847048271516e-06,2.42068898620121e-06,5.76940863384385e-06,1.37889224887013e-05,3.30475355291296e-05,7.94247646632208e-05,0.00019141169793478,0.000462528572520287,0.00112038317747739,0.00271897311719565,0.00660160355060232,0.0159824142192843,0.0382762140453305,0.0890569572968953,0.194001870942619,0.372624835617641,0.594968558057919,0.784527053034079,0.900420739769295,0.957440324667859,0.982476486058388,0.99290645683233,0.997151607796702,0.998861221525203,0.999546026895146,0.999819437319214,0.999928331198126,0.999971609648808,0.999988775702185,0.999995571107948,0.999998255887039,0.99999931452348,0.99999973112927,0.999999894750041,0.999999958882909,0.999999983969777,0.999999993763107,0.999999997578395,0.999999999061704,0.999999999637196,0.99999999986001,0.999999999946097,0.999999999979289,0.999999999992059,0.999999999996962,0.99999999999884,0.999999999999558,0.999999999999832,0.999999999999936,0.999999999999976,0.999999999999991,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.73768673517857e-12,1.08460748574426e-11,2.48939514448701e-11,5.72843584779923e-11,1.32161598185239e-10,3.0570856423914e-10,7.09004765638879e-10,1.6486789931306e-09,3.84392297406124e-09,8.98609769991835e-09,2.10635607580813e-08,4.9506586357877e-08,1.1667319278847e-07,2.75716322124665e-07,6.53346432355999e-07,1.55246026090652e-06,3.69912839537488e-06,8.83864546944397e-06,2.11779314656853e-05,5.0885486890088e-05,0.000122605742083403,0.000296217858516305,0.000717517057565361,0.001741866114126,0.00423417368237355,0.010283666572631,0.0248249164953354,0.0588452904316804,0.13339094661356,0.275243642993115,0.484311520684597,0.699503754146169,0.852555176469187,0.935022781459923,0.972881786415762,0.988962176465506,0.995558762622287,0.998223302430382,0.999291682975467,0.99971832325168,0.999888226106503,0.999955735693139,0.999982505180345,0.999993099015391,0.999997283211306,0.999998932570544,0.999999581441997,0.999999836205337,0.999999936031524,0.999999975068463,0.999999990302861,0.999999996236044,0.999999998542036,0.999999999436433,0.999999999782612,0.999999999916322,0.999999999967858,0.99999999998768,0.999999999995288,0.999999999998202,0.999999999999315,0.99999999999974,0.999999999999901,0.999999999999963,0.999999999999986,0.999999999999995,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.04837089799703e-12,6.97690155357553e-12,1.60092938697475e-11,3.68300698418051e-11,8.49492851696368e-11,1.96448998208106e-10,4.55490098724008e-10,1.05889591127702e-09,2.46819251528659e-09,5.7684945334393e-09,1.35179222024247e-08,3.1763456012316e-08,7.48380192583265e-08,1.76807199050802e-07,4.18858293008211e-07,9.95016171216985e-07,2.37025555339311e-06,5.66197558252837e-06,1.35629282636608e-05,3.258024847292e-05,7.84817748550765e-05,0.000189576139162341,0.000459155396318135,0.00111479524406633,0.00271167828464443,0.00659897141760495,0.0160115539862334,0.0384251500748485,0.0895563734979872,0.195282386742981,0.375009197768284,0.597924449026743,0.786967626477942,0.901918866882093,0.958216551936415,0.982845498959517,0.99307440273601,0.99722623262984,0.998893884153408,0.999560168750085,0.999825507442165,0.999930917478283,0.999972704365458,0.999989236316168,0.999995763853345,0.999998336129816,0.999999347769423,0.999999744841138,0.999999900380939,0.999999961185759,0.999999984907843,0.999999994143774,0.9999999977323,0.999999999123707,0.999999999662087,0.99999999986997,0.999999999950069,0.999999999980868,0.999999999992685,0.999999999997209,0.999999999998938,0.999999999999596,0.999999999999847,0.999999999999942,0.999999999999978,0.999999999999992,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.96020187607066e-12,4.48522102795368e-12,1.02891974458996e-11,2.36646314561552e-11,5.45688269177605e-11,1.26160151187928e-10,2.92441244364258e-10,6.79673065955734e-10,1.58384519836948e-09,3.70069169801773e-09,8.66995592534581e-09,2.03667171928741e-08,4.79735347244161e-08,1.13309247184987e-07,2.68360350209269e-07,6.37333993057908e-07,1.51781142482888e-06,3.62473737005918e-06,8.68057775760917e-06,2.08467343171354e-05,5.02048291835914e-05,0.000121245151757879,0.000293609968750572,0.000712853037753823,0.00173456165248189,0.00422613662440533,0.0102873322798732,0.0248871980451732,0.0591058732319227,0.134171198073183,0.276987639305853,0.486999372707638,0.702210754540514,0.854454235233679,0.936081353171123,0.973404055952751,0.989204534960822,0.995667664155403,0.998271316175655,0.999312581472351,0.999727330730907,0.999892076974056,0.999957370378763,0.999983194697126,0.999993388168016,0.999997403817332,0.999998982622893,0.999999602115893,0.999999844706373,0.999999939512223,0.999999976487804,0.999999990879365,0.999999996469322,0.999999998636085,0.999999999474216,0.999999999797738,0.999999999922357,0.999999999970258,0.999999999988632,0.999999999995664,0.99999999999835,0.999999999999373,0.999999999999763,0.99999999999991,0.999999999999966,0.999999999999987,0.999999999999995,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.25969217552981e-12,2.8816117741258e-12,6.60877428429328e-12,1.51959119598013e-11,3.50315258228658e-11,8.0969947185629e-11,1.87640812047661e-10,4.35989039688533e-10,1.01572205003446e-09,2.37263807952815e-09,5.55714500007941e-09,1.30509440775434e-08,3.07332496058711e-08,7.25701142140743e-08,1.71828945722012e-07,4.07972085467244e-07,9.71329344985989e-07,2.31905286847923e-06,5.55224434643266e-06,1.3330455684359e-05,3.20953752829639e-05,7.74922952700286e-05,0.00018762007210266,0.0004554744657766,0.00110843015363265,0.0027024369161864,0.00659149338454381,0.0160287190918285,0.0385450596626317,0.0899892229027515,0.196429149514591,0.377183953554929,0.600650113021112,0.789233450828522,0.903316423500567,0.958943369732778,0.983192009580692,0.993232432136799,0.997296546433987,0.998924683320461,0.999573507382247,0.999831232030575,0.999933355402965,0.999973735523894,0.999989669767664,0.999995945022182,0.999998411453289,0.999999378931524,0.999999757673166,0.9999999056416,0.999999963333349,0.999999985781027,0.999999994497421,0.999999997874993,0.999999999181073,0.999999999685069,0.999999999879144,0.99999999995372,0.999999999982315,0.999999999993257,0.999999999997434,0.999999999999026,0.999999999999631,0.99999999999986,0.999999999999947,0.99999999999998,0.999999999999992,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.09017294600116e-13,1.85019098280479e-12,4.24218430898377e-12,9.75175347945357e-12,2.24751260853981e-11,5.19342522416707e-11,1.20321733461383e-10,2.79498127424626e-10,6.50975390426119e-10,1.52022318164104e-09,3.55970126415462e-09,8.35775294238036e-09,1.96762199907286e-08,4.64490027828951e-08,1.0995124268391e-07,2.60987282313851e-07,6.21212786045631e-07,1.48275538919777e-06,3.54905437156407e-06,8.51873387837321e-06,2.05050308586239e-05,4.94958871644991e-05,0.000119810186902309,0.000290809886645864,0.000707698761371828,0.0017260181524465,0.00421498770446966,0.0102832242046142,0.0249302778439996,0.0593206505660449,0.134851777499318,0.278552703868553,0.489452396635294,0.704706973381019,0.856217413794693,0.937069101520496,0.973893231314048,0.989432170122433,0.995770148083958,0.998316555690088,0.999332284986343,0.999735824518215,0.999895707402236,0.999958910648579,0.999983843864578,0.999993660120594,0.999997517111831,0.999999029576554,0.99999962148071,0.999999852656197,0.999999942761612,0.999999977810413,0.999999991415558,0.999999996685861,0.999999998723208,0.999999999509143,0.999999999811691,0.999999999927912,0.999999999972463,0.999999999989503,0.999999999996008,0.999999999998485,0.999999999999426,0.999999999999783,0.999999999999918,0.999999999999969,0.999999999999988,0.999999999999996,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.19254205480012e-13,1.18720637124222e-12,2.72136278175276e-12,6.25412673164621e-12,1.44102980037187e-11,3.32898145278697e-11,7.71059770834643e-11,1.79064355539559e-10,4.16947038106562e-10,9.73440829317109e-10,2.27877501743815e-09,5.34888081434836e-09,1.25892646759506e-08,2.97112008072962e-08,7.03119089770471e-08,1.66852557784289e-07,3.97043930608887e-07,9.47441250444892e-07,2.2671494249992e-06,5.4403610408672e-06,1.30918053257924e-05,3.1593501658122e-05,7.64573649869947e-05,0.000185544992268997,0.000451486602909831,0.00110128201374588,0.00269121201052838,0.00657901445170197,0.0160333596681712,0.0386342516564079,0.0903512063382469,0.197433999212312,0.379139288184868,0.603139644614214,0.791323711223784,0.904614549463387,0.959621882729736,0.983516695379841,0.993380901355083,0.997362724271849,0.998953702032019,0.999586081317157,0.99983662870768,0.999935652946544,0.999974706700975,0.999990077649195,0.999996115318894,0.999998482167236,0.999999408145278,0.999999769684319,0.999999910557564,0.99999996533669,0.999999986594055,0.99999999482607,0.999999998007335,0.999999999234168,0.999999999706294,0.999999999887599,0.999999999957077,0.999999999983644,0.999999999993781,0.99999999999764,0.999999999999107,0.999999999999663,0.999999999999873,0.999999999999952,0.999999999999982,0.999999999999993,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.33065905092491e-13,7.61313515385879e-13,1.74465972261375e-12,4.00846181234973e-12,9.23359070426249e-12,2.13253134126927e-11,4.93808186727281e-11,1.14647709465962e-10,2.66884242413054e-10,6.22927067184736e-10,1.45785557431742e-09,3.42106389634893e-09,8.04977326690661e-09,1.89927703704356e-08,4.4934679514327e-08,1.06603166612126e-07,2.53606356294641e-07,6.05003812362461e-07,1.4473389287264e-06,3.47218111291621e-06,8.35332837357531e-06,2.01532546984539e-05,4.8759479685338e-05,0.000118302205582834,0.000287819186511531,0.000702053224794061,0.00171621930796664,0.00420064709091675,0.0102710365670618,0.024953149306135,0.0594868192373321,0.135426528980785,0.279929428776466,0.491662363970482,0.706989430864632,0.857845245230111,0.937987227123372,0.97435017437979,0.989645563507255,0.995866457829904,0.998359138188504,0.999350848438035,0.999743829898308,0.999899128885964,0.99996036167732,0.999984454993396,0.999993915897731,0.999997623546313,0.999999073629371,0.999999639622688,0.999999860092217,0.999999945795839,0.999999979043231,0.99999999191441,0.999999996886925,0.999999998803941,0.99999999954144,0.999999999824566,0.999999999933026,0.999999999974487,0.999999999990302,0.999999999996322,0.999999999998608,0.999999999999474,0.999999999999802,0.999999999999926,0.999999999999972,0.99999999999999,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.13504661274424e-13,4.87896398736806e-13,1.11779330285087e-12,2.56752700300114e-12,5.91281369272587e-12,1.36522775259272e-11,3.16048610438433e-11,7.3357867698354e-11,1.70722109898236e-10,3.98372509753029e-10,9.32076990519116e-10,2.18667077228267e-09,5.14387725230686e-09,1.21333243740334e-08,2.86983875093467e-08,6.80659849839999e-08,1.61884097936549e-07,3.8608780204314e-07,9.23383474156224e-07,2.21461508790838e-06,5.32647618178829e-06,1.28472903199658e-05,3.10752461493048e-05,7.53781017280671e-05,0.000183352561015423,0.000447192897925878,0.00109334502847576,0.00267796487862147,0.00656137033053895,0.0160248961538432,0.03869098265958,0.0906380345220245,0.198289041093062,0.380865883804043,0.605387482381396,0.793237636270758,0.905814306204362,0.960253122887307,0.983820190537935,0.993520144473486,0.997424930438717,0.998981018216695,0.99959792671831,0.999841714006736,0.999937817583465,0.999975621245477,0.999990461449743,0.999996275401143,0.999998548560404,0.999999435536765,0.99999978092937,0.999999915152512,0.999999967205973,0.999999987351293,0.999999995131582,0.999999998130116,0.999999999283326,0.999999999725903,0.999999999895394,0.999999999960164,0.999999999984863,0.99999999999426,0.999999999997828,0.99999999999918,0.999999999999691,0.999999999999884,0.999999999999956,0.999999999999984,0.999999999999994,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.36776239226463e-13,3.1247661465248e-13,7.15711224626053e-13,1.64352973842117e-12,3.7839271624558e-12,8.73452939870062e-12,2.02150081594592e-11,4.69085674854273e-11,1.09139127746324e-10,2.54603934438288e-10,5.95541976251736e-10,1.39678201769323e-09,3.28488583160114e-09,7.74628990360747e-09,1.83170486759226e-08,4.34322195178329e-08,1.03268959829907e-07,2.46226779842933e-07,5.88728180667928e-07,1.41160946409853e-06,3.39422165803781e-06,8.18458295918185e-06,1.97918591314669e-05,4.79964748760852e-05,0.000116722676046715,0.000284639644234407,0.00069591561732771,0.00170514818887368,0.00418303020943439,0.010250446173295,0.0249547689696677,0.0596015658309276,0.135889479931336,0.281108886196286,0.493621524433968,0.70905530572339,0.859338204272187,0.938836841586493,0.974775687901791,0.989845165147694,0.995956821361707,0.998399173573837,0.999368323344609,0.999751370585743,0.999902352200134,0.999961728311174,0.99998503024507,0.999994156456586,0.999997723541941,0.999999114965597,0.999999656622003,0.999999867049149,0.999999948629867,0.999999980192676,0.999999992378663,0.999999997073681,0.999999998878777,0.999999999571316,0.99999999983645,0.999999999937737,0.999999999976348,0.999999999991035,0.999999999996609,0.99999999999872,0.999999999999518,0.999999999999819,0.999999999999932,0.999999999999974,0.999999999999991,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.75667335005939e-14,2.00001081357839e-13,4.57971854113229e-13,1.05139151445999e-12,2.42000026654238e-12,5.58467243285948e-12,1.2921634885995e-11,2.99764960997699e-11,6.97259001747769e-11,1.62616091071366e-10,3.8027286906832e-10,8.91653168861766e-10,2.09638847427221e-09,4.94230104854736e-09,1.16835473831282e-08,2.76958590235114e-08,6.58348787887242e-08,1.56929575350772e-07,3.75117666566891e-07,8.99187853146834e-07,2.16152088883115e-06,5.21074421675039e-06,1.25972352497363e-05,3.05412573725524e-05,7.42556940973508e-05,0.000181044581624159,0.000442594631664034,0.00108461325764948,0.0026626545443805,0.00653838692404049,0.0160027245756842,0.0387134917897802,0.090845530791836,0.198986792048714,0.382354989959929,0.607388376425828,0.794974452839578,0.906916656029609,0.960838043411566,0.984103084820332,0.993650473388947,0.997483318676583,0.999006704887654,0.999609077482873,0.999846503422403,0.999939856314426,0.99997648229101,0.999990822560983,0.999996425882775,0.999998610901902,0.999999461223306,0.999999791459201,0.999999919448402,0.999999968950631,0.999999988056776,0.999999995415676,0.999999998244064,0.999999999328854,0.999999999744027,0.999999999902583,0.999999999963006,0.999999999985982,0.9999999999947,0.999999999998,0.999999999999247,0.999999999999718,0.999999999999894,0.99999999999996,0.999999999999985,0.999999999999994,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.60262958191657e-14,1.27929633360493e-13,2.92862290680011e-13,6.72163295967298e-13,1.54671822351942e-12,3.5684429540855e-12,8.25436342161979e-12,1.91439634501049e-11,4.4517399606054e-11,1.03796723716651e-10,2.42660864204587e-10,5.68832533572642e-10,1.33703909540113e-09,3.15126710147231e-09,7.44756371787662e-09,1.76497126917431e-08,4.19432387008234e-08,9.99525060870383e-08,2.38857704920415e-07,5.72407047151528e-07,1.37561492273021e-06,3.31528209981674e-06,8.01272576732516e-06,1.94213152645648e-05,4.72077851065133e-05,0.00011507316180897,0.000281273190108379,0.00068928517381113,0.00169278684663358,0.00416204717643484,0.0102211144973344,0.0249340759254594,0.0596621378494905,0.136234973886949,0.282082734331915,0.495322601701289,0.710901881439689,0.860696673856661,0.939618955935887,0.975170512751445,0.99003139325861,0.996041451383199,0.998436764630079,0.999384757943948,0.999758468794045,0.99990538743553,0.999963015085737,0.999985571640612,0.99999438269104,0.999997817491495,0.999999153756805,0.999999672553199,0.999999873559214,0.999999951277556,0.999999981264684,0.999999992810846,0.999999997247204,0.999999998948172,0.999999999598963,0.999999999847423,0.999999999942077,0.999999999978058,0.999999999991706,0.999999999996872,0.999999999998823,0.999999999999558,0.999999999999834,0.999999999999938,0.999999999999977,0.999999999999992,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.58234995981378e-14,8.17773482683798e-14,1.87159077749372e-13,4.29445060036823e-13,9.87936881388094e-13,2.27867157749804e-12,5.26952349014071e-12,1.22181147044624e-11,2.84044583841416e-11,6.62101471517281e-11,1.54747852354072e-10,3.6265452498347e-10,8.52189862138618e-10,2.00798682355544e-09,4.7443100352672e-09,1.1240340738056e-08,2.67046334093325e-08,6.36210752996288e-08,1.51994929083161e-07,3.64147444448836e-07,8.74886381428847e-07,2.10793880753111e-06,5.09332300905404e-06,1.23419748873126e-05,2.9992210710732e-05,7.30913921660825e-05,0.000178622970370722,0.000437693185488238,0.00107508036418862,0.00264523727614506,0.00650988093043141,0.0159662267080283,0.0387000462840396,0.09096973809705,0.199520302603147,0.383598457989868,0.609137338372199,0.796533337719534,0.907922441557717,0.961377512960218,0.984365922521795,0.99377217787964,0.997538032384904,0.999030830298701,0.999619565333315,0.999851011459635,0.999941775691176,0.999977292768201,0.999991162283144,0.999996567336602,0.999998669442496,0.999999485314055,0.999999801321073,0.999999923465597,0.999999970579396,0.999999988714231,0.999999995679937,0.99999999834985,0.999999999371036,0.999999999760783,0.999999999909215,0.999999999965621,0.99999999998701,0.999999999995102,0.999999999998158,0.999999999999308,0.999999999999741,0.999999999999903,0.999999999999964,0.999999999999987,0.999999999999995,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.28910921605604e-14,5.22416654248135e-14,1.19530895981939e-13,2.74196546987131e-13,6.30621048402319e-13,1.45413823436174e-12,3.36186135456545e-12,7.79286132278848e-12,1.8111872735298e-11,4.2207078610898e-11,9.8620923384818e-11,2.31058009626587e-10,5.4280967974041e-10,1.27866027570283e-09,3.0203013333896e-09,7.15384284518468e-09,1.69913960221294e-08,4.04693100551635e-08,9.66576214186846e-08,2.31508201869681e-07,5.56061553579269e-07,1.33940359210955e-06,3.23547021188817e-06,7.83799049929213e-06,1.90421098460153e-05,4.63943609814451e-05,0.000113355303739725,0.000277721853666536,0.000682161015344963,0.00167911596976512,0.00413760280042436,0.0101826926359997,0.0248900192129122,0.0596659221884821,0.136457788501815,0.282843286869385,0.496758763840796,0.712526485954204,0.861920911540088,0.94033446943544,0.975535325324051,0.990204633979794,0.996120545522574,0.998472007209106,0.999400197313608,0.999765145301547,0.999908244032892,0.999964226242949,0.999986081068781,0.99999459543561,0.99999790576121,0.999999190162749,0.999999687485573,0.999999879652318,0.99999995375175,0.999999982264745,0.999999993213297,0.999999997408482,0.999999999012542,0.999999999624555,0.99999999985756,0.999999999946077,0.999999999979631,0.999999999992323,0.999999999997113,0.999999999998917,0.999999999999594,0.999999999999849,0.999999999999944,0.999999999999979,0.999999999999992,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
