"kval.0","kval.0.003","kval.0.005","kval.0.008","kval.0.01","kval.0.013","kval.0.015","kval.0.018","kval.0.02","kval.0.023","kval.0.025","kval.0.028","kval.0.03","kval.0.033","kval.0.035","kval.0.038","kval.0.04","kval.0.043","kval.0.045","kval.0.048","kval.0.05","kval.0.053","kval.0.055","kval.0.058","kval.0.06","kval.0.063","kval.0.065","kval.0.068","kval.0.07","kval.0.073","kval.0.075","kval.0.078","kval.0.08","kval.0.083","kval.0.085","kval.0.088","kval.0.09","kval.0.093","kval.0.095","kval.0.098","kval.0.101","kval.0.103","kval.0.106","kval.0.108","kval.0.111","kval.0.113","kval.0.116","kval.0.118","kval.0.121","kval.0.123","kval.0.126","kval.0.128","kval.0.131","kval.0.133","kval.0.136","kval.0.138","kval.0.141","kval.0.143","kval.0.146","kval.0.148","kval.0.151","kval.0.153","kval.0.156","kval.0.158","kval.0.161","kval.0.163","kval.0.166","kval.0.168","kval.0.171","kval.0.173","kval.0.176","kval.0.178","kval.0.181","kval.0.183","kval.0.186","kval.0.188","kval.0.191","kval.0.193","kval.0.196","kval.0.198","kval.0.201","kval.0.204","kval.0.206","kval.0.209","kval.0.211","kval.0.214","kval.0.216","kval.0.219","kval.0.221","kval.0.224","kval.0.226","kval.0.229","kval.0.231","kval.0.234","kval.0.236","kval.0.239","kval.0.241","kval.0.244","kval.0.246","kval.0.249","kval.0.251","kval.0.254","kval.0.256","kval.0.259","kval.0.261","kval.0.264","kval.0.266","kval.0.269","kval.0.271","kval.0.274","kval.0.276","kval.0.279","kval.0.281","kval.0.284","kval.0.286","kval.0.289","kval.0.291","kval.0.294","kval.0.296","kval.0.299","kval.0.302","kval.0.304","kval.0.307","kval.0.309","kval.0.312","kval.0.314","kval.0.317","kval.0.319","kval.0.322","kval.0.324","kval.0.327","kval.0.329","kval.0.332","kval.0.334","kval.0.337","kval.0.339","kval.0.342","kval.0.344","kval.0.347","kval.0.349","kval.0.352","kval.0.354","kval.0.357","kval.0.359","kval.0.362","kval.0.364","kval.0.367","kval.0.369","kval.0.372","kval.0.374","kval.0.377","kval.0.379","kval.0.382","kval.0.384","kval.0.387","kval.0.389","kval.0.392","kval.0.394","kval.0.397","kval.0.399","kval.0.402","kval.0.405","kval.0.407","kval.0.41","kval.0.412","kval.0.415","kval.0.417","kval.0.42","kval.0.422","kval.0.425","kval.0.427","kval.0.43","kval.0.432","kval.0.435","kval.0.437","kval.0.44","kval.0.442","kval.0.445","kval.0.447","kval.0.45","kval.0.452","kval.0.455","kval.0.457","kval.0.46","kval.0.462","kval.0.465","kval.0.467","kval.0.47","kval.0.472","kval.0.475","kval.0.477","kval.0.48","kval.0.482","kval.0.485","kval.0.487","kval.0.49","kval.0.492","kval.0.495","kval.0.497","kval.0.5"
4.41510155933759e-53,5.45021259785345e-52,6.7707840117573e-51,8.46508198734259e-50,1.06513362692969e-48,1.34887552489333e-47,1.7192884520473e-46,2.20571329605026e-45,2.84831016729967e-44,3.70235428825483e-43,4.84435354699339e-42,6.38080754317017e-41,8.46081759939944e-40,1.12943416433403e-38,1.51787691670761e-37,2.05378276467698e-36,2.79788687379528e-35,3.83777049502063e-34,5.30049805402322e-33,7.37155213633821e-32,1.03233740180622e-30,1.45586412368113e-29,2.06762900965827e-28,2.95728540282015e-27,4.25989702832947e-26,6.18025966876913e-25,9.03093585504556e-24,1.32921120659981e-22,1.97064028508112e-21,2.94299759159877e-20,4.42750280242101e-19,6.71013892461477e-18,1.0245316767498e-16,1.57600687464301e-15,2.44257233665046e-14,3.81426873881841e-13,6.00160953738651e-12,9.51557410532823e-11,1.52030748053833e-09,2.44779790768362e-08,3.97178663308728e-07,6.49499741805209e-06,0.00010703732241315,0.00177514313653798,0.0289153223010773,0.334474861019705,0.89529719019582,0.993227819497866,0.999605837421824,0.999977381593267,0.999998713130689,0.999999927386799,0.999999995936568,0.9999999997745,0.99999999998759,0.999999999999323,0.999999999999963,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0248277798102e-53,1.26509644253572e-52,1.57162580590438e-51,1.96490410524129e-50,2.47237467908058e-49,3.13099277748926e-48,3.99079057069165e-47,5.11987375535747e-46,6.61146147089413e-45,8.59385786331094e-44,1.12446520730221e-42,1.48110496213461e-41,1.96391426091504e-40,2.6216282717852e-39,3.52327666684059e-38,4.76721453096579e-37,6.4944195608987e-36,8.90818424666797e-35,1.23034489231721e-33,1.71107534178038e-32,2.39624849686766e-31,3.37933335739918e-30,4.79935425937783e-29,6.86441340681639e-28,9.88801900724101e-27,1.43455404363233e-25,2.09624938804877e-24,3.0853482110226e-23,4.57422526078254e-22,6.83124872044271e-21,1.02770634064176e-19,1.55754894511708e-18,2.378129946769e-17,3.65820718866621e-16,5.66966795928225e-15,8.85363226795256e-14,1.39308600150042e-12,2.20874300480612e-11,3.5289184649279e-10,5.68179759535e-09,9.21926362004719e-08,1.50761809028286e-06,2.48474099143638e-05,0.000412606399098971,0.00686419741843849,0.104469515924298,0.664970369810339,0.971463803809281,0.998304103782754,0.999902564027671,0.999994456010437,0.999999687172237,0.999999982494166,0.999999999028515,0.999999999946538,0.999999999997083,0.999999999999842,0.999999999999992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.37175051965384e-54,2.92780231382088e-53,3.63720070365923e-52,4.54736144402629e-51,5.7217964280538e-50,7.24603088766573e-49,9.23585386377842e-48,1.18488818112249e-46,1.53008510192497e-45,1.98886947199204e-44,2.60234060033547e-43,3.42770905786251e-42,4.54507065542608e-41,6.06721279266788e-40,8.15389027316511e-39,1.10327254626265e-37,1.50299818875564e-36,2.06161376891242e-35,2.84737708636988e-34,3.95992762002024e-33,5.54561822935578e-32,7.82076345352326e-31,1.11071061723076e-29,1.58862556084799e-28,2.28837612336329e-27,3.31997664923438e-26,4.85133275402571e-25,7.1403960421146e-24,1.058609197858e-22,1.58095028470006e-21,2.37841234936083e-20,3.60462274027335e-19,5.50368661756837e-18,8.46615887239838e-17,1.31212660249929e-15,2.04898884925139e-14,3.22400749967624e-13,5.11167580809509e-12,8.16694704238874e-11,1.3149337599613e-09,2.13360676415869e-08,3.48907221555982e-07,5.75052550099603e-06,9.55194511659307e-05,0.00159700074685931,0.026288017668087,0.314760179356745,0.887369539432959,0.992713112605429,0.99957911766244,0.999976044993504,0.999998648280052,0.999999924357712,0.999999995802236,0.999999999768993,0.999999999987394,0.999999999999318,0.999999999999963,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.47254077105321e-55,6.75556615217157e-54,8.39242111610595e-53,1.04925120483505e-51,1.32023853169691e-50,1.67193805303136e-49,2.13106675454176e-48,2.73399281526386e-47,3.53049489568053e-46,4.58908691432189e-45,6.00460078641904e-44,7.90904330578579e-43,1.04872263178705e-41,1.39993937386706e-40,1.8814161351635e-39,2.54567415121196e-38,3.46799496769376e-37,4.75693598928135e-36,6.56999421591605e-35,9.13707625292049e-34,1.27958744435208e-32,1.80455096375044e-31,2.56283664207826e-30,3.66557025270375e-29,5.280163967852e-28,7.66046319852029e-27,1.11938907867201e-25,1.64756403079202e-24,2.44261862615107e-23,3.64786043824372e-22,5.48791217473975e-21,8.31725122307156e-20,1.26991220856311e-18,1.95346851279183e-17,3.02758079716115e-16,4.72780544329699e-15,7.43902545481009e-14,1.17946023565749e-12,1.88442883418599e-11,3.03405799230173e-10,4.92305160308344e-09,8.05063387546312e-08,1.32687330355661e-06,2.20416312606548e-05,0.000368942753165405,0.00619085048825997,0.0958311567378511,0.645125100953232,0.969168298103022,0.998178489280413,0.999896189422145,0.999994141792311,0.999999672173132,0.999999981807266,0.999999998998834,0.999999999945368,0.999999999997044,0.999999999999841,0.999999999999992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.25893935511767e-55,1.55409497176443e-54,1.93064787816154e-53,2.41376664045804e-52,3.03716375122801e-51,3.84623651488092e-50,4.90244644656929e-49,6.28945730281356e-48,8.12178319570365e-47,1.05570380600078e-45,1.38133794850437e-44,1.81944846014676e-43,2.4125506761738e-42,3.22051282260399e-41,4.32813370425521e-40,5.85623663366474e-39,7.97800424123547e-38,1.09431691370104e-36,1.51140478021882e-35,2.10195325475825e-34,2.94364731009438e-33,4.15130799682233e-32,5.89571835904117e-31,8.43251945145263e-30,1.21468372712074e-28,1.76226345357894e-27,2.57511642906935e-26,3.79016490733458e-25,5.61916091017662e-24,8.39177862680033e-23,1.26247549415329e-21,1.91335530043208e-20,2.92138975987349e-19,4.49388774359651e-18,6.96484645031003e-17,1.08761553086807e-15,1.71132245525158e-14,2.71330807861877e-13,4.33506431575313e-12,6.97974701863243e-11,1.13253124886214e-09,1.85202100299e-08,3.05242993624814e-07,5.07068821308688e-06,8.48981399935353e-05,0.00143100518207663,0.0238018640897672,0.29488104255481,0.878512783984797,0.992129971769219,0.999548897809909,0.999974535189711,0.999998574956034,0.999999920917183,0.999999995647986,0.999999999762517,0.99999999998715,0.999999999999311,0.999999999999963,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.8874221761011e-56,3.56437207797065e-55,4.4280095581928e-54,5.53605961816959e-53,6.96584305836278e-52,8.82148021066452e-51,1.12439352455145e-49,1.44250939633926e-48,1.86275985522499e-47,2.42129421758841e-46,3.16814770226058e-45,4.17296973896712e-44,5.53327076084675e-43,7.38636067305711e-42,9.92672854970764e-41,1.34314869543162e-39,1.82978364077109e-38,2.50985475309693e-37,3.46646060569073e-36,4.8209045306631e-35,6.75135977538215e-34,9.52117250217367e-33,1.35220396953519e-31,1.93402832039139e-30,2.78592031965653e-29,4.0418138930296e-28,5.90612109559649e-27,8.6928779849726e-26,1.28877453526011e-24,1.92468426739188e-23,2.89553243671665e-22,4.38834841628395e-21,6.70031129252048e-20,1.03068913327891e-18,1.59741229885411e-17,2.49448489328297e-16,3.92497890201501e-15,6.22306855763314e-14,9.94262415364877e-13,1.60082979726811e-11,2.59750069187443e-10,4.24767608481174e-09,7.0008582433816e-08,1.16298491653852e-06,1.94729643337151e-05,0.000328568471852048,0.00556104746663298,0.0875211005848262,0.62385209109748,0.966570061163281,0.998036134779499,0.999888980872686,0.999993786723135,0.999999655192631,0.999999981024867,0.999999998964556,0.999999999943975,0.999999999996995,0.99999999999984,0.999999999999992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.60236093531888e-57,8.15027021726071e-56,1.01250581124605e-54,1.26587182370247e-53,1.59280518348715e-52,2.01711397857395e-51,2.5710309853089e-50,3.29843268713863e-49,4.25937467745862e-48,5.53651575008197e-47,7.24426611385607e-46,9.54188570582635e-45,1.2652341253847e-43,1.6889604701941e-42,2.26983935132765e-41,3.07123514893029e-40,4.1839714780555e-39,5.7390176997072e-38,7.92638647589035e-37,1.10234492238788e-35,1.54376157425846e-34,2.17710516692325e-33,3.09194088032441e-32,4.4223366905059e-31,6.37026744466173e-30,9.24198559394653e-29,1.35048984258628e-27,1.9877078765453e-26,2.94690354478222e-25,4.40097063914989e-24,6.62090580496293e-23,1.00343692010307e-21,1.53208886107357e-20,2.35676712825112e-19,3.65263266551256e-18,5.703873077332e-17,8.97483145662018e-16,1.42296284494879e-14,2.27347402988014e-13,3.66044709540177e-12,5.9394283395332e-11,9.71270878649406e-10,1.60081181956709e-08,2.6592761989871e-07,4.4527423535954e-06,7.51493006805929e-05,0.0012770634440599,0.0214613432999675,0.274962022533391,0.868616364444937,0.991467916370489,0.999514659849729,0.999972827935987,0.999998492049592,0.99999991701572,0.999999995471674,0.999999999754985,0.999999999986856,0.999999999999301,0.999999999999963,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.50510053926082e-57,1.8579681146329e-56,2.30814864173664e-55,2.88573191189473e-54,3.63102224202796e-53,4.59829349931699e-52,5.861024806663e-51,7.51923874620465e-50,9.70984044459419e-49,1.26212621859212e-47,1.65143180467265e-46,2.17520633332514e-45,2.88427818936822e-44,3.85022166976799e-43,5.1744163416502e-42,7.00131017394666e-41,9.53794830298726e-40,1.30828937092025e-38,1.80693068375487e-37,2.51294946367135e-36,3.51922047381118e-35,4.96301579520563e-34,7.04851178529831e-33,1.0081335150987e-31,1.45219158118213e-30,2.10683990735468e-29,3.07863052361994e-28,4.53125817596152e-27,6.71787888886015e-26,1.00326282479064e-24,1.50932810173058e-23,2.28747483567918e-22,3.49261089114625e-21,5.37258036995154e-20,8.32668714788935e-19,1.30027766259237e-17,2.04593838438514e-16,3.24384287115181e-15,5.18270209988665e-14,8.34450123404884e-13,1.35397577998522e-11,2.2141478459616e-10,3.6492745341653e-09,6.06219336095315e-08,1.01506840083921e-06,1.71323283778504e-05,0.000291411791856544,0.00497484123524367,0.0795733077930588,0.60113880674669,0.96362376944835,0.997874472560593,0.999880816422559,0.999993385171446,0.999999635976469,0.999999980135785,0.999999998925206,0.999999999942341,0.999999999996933,0.999999999999838,0.999999999999991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.42060371746007e-58,4.22255688178603e-57,5.24567071662355e-56,6.55832952546017e-55,8.25213190433171e-54,1.04504246908722e-52,1.33202020189583e-51,1.7088782667216e-50,2.20673074351797e-49,2.86840215826399e-48,3.75316706282573e-47,4.94353611332078e-46,6.55502568724569e-45,8.7503008690183e-44,1.17597644225331e-42,1.59116995731433e-41,2.16766525365564e-40,2.97331598052649e-39,4.1065654106271e-38,5.71111633608539e-37,7.99804286907767e-36,1.12793197770237e-34,1.6018973474817e-33,2.29115940064459e-32,3.30035887402942e-31,4.78816147573099e-30,6.99672529447919e-29,1.02980752163424e-27,1.52675524998262e-26,2.2800899066542e-25,3.43021159116856e-24,5.19868588337856e-23,7.93756794729718e-22,1.22101267698933e-20,1.89238501144817e-19,2.9551079747657e-18,4.64975213334196e-17,7.37219919499047e-16,1.1778595254552e-14,1.89643357350562e-13,3.07714632053177e-12,5.03203749957986e-11,8.29361344786237e-10,1.3777393321517e-08,2.30692194859233e-07,3.89367224622864e-06,6.62433337064609e-05,0.00113498264030255,0.0192692691546994,0.255134020037852,0.857558456353163,0.990714568288931,0.999475792525769,0.999970894733999,0.999998398261302,0.999999912595434,0.999999995270795,0.999999999746293,0.999999999986506,0.999999999999288,0.999999999999963,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.75005348287646e-59,9.56703680735934e-58,1.18851033225149e-56,1.48591911776276e-55,1.86968350878746e-54,2.36775016818297e-53,3.01795491604912e-52,3.87180131250387e-51,4.99978445245655e-50,6.49893175975703e-49,8.50354144170436e-48,1.12005576902125e-46,1.48517056794599e-45,1.98255352936663e-44,2.66440695118968e-43,3.60510988355257e-42,4.91127386754946e-41,6.73663475045338e-40,9.30423521463139e-39,1.29396623250053e-37,1.81211461816798e-36,2.55555272527472e-35,3.62941490523785e-34,5.19107425456927e-33,7.47761503498757e-32,1.08485257535526e-30,1.58524634000785e-29,2.33323238497212e-28,3.45916563857734e-27,5.16599412908841e-26,7.77182201885662e-25,1.177864990066e-23,1.79841282991991e-22,2.76644543816492e-21,4.28757209555021e-20,6.69538091630054e-19,1.05349320447669e-17,1.67031736988288e-16,2.66867344819806e-15,4.29674491270994e-14,6.97188289806412e-13,1.14010750652108e-11,1.87908197317267e-10,3.12154067099739e-09,5.22678835351771e-08,8.82191025939368e-07,1.5009504934304e-05,0.000257378674125645,0.0044318838991368,0.0720165634662746,0.576996376688796,0.960276464075938,0.99769046358723,0.999871552253523,0.999992930521833,0.9999996142268,0.999999979126934,0.999999998880225,0.999999999940441,0.999999999996859,0.999999999999836,0.999999999999991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.75051143586944e-59,2.16091506667257e-58,2.68449880101089e-57,3.3562586557214e-56,4.22307068050619e-55,5.34805824997674e-54,6.81668146568933e-53,8.7452718744811e-52,1.12930573708233e-50,1.46791946552702e-49,1.92070242766484e-48,2.52987987349416e-47,3.35456789962849e-46,4.47801119443558e-45,6.01811954997823e-44,8.14289358475822e-43,1.10931377297298e-41,1.5216096503075e-40,2.10155583844897e-39,2.92269297576563e-38,4.09303931800984e-37,5.77224954698037e-36,8.19779155224044e-35,1.17251253390038e-33,1.68897552264591e-32,2.45036610855359e-31,3.58060993125432e-30,5.2700926276946e-29,7.81324802761075e-28,1.16684766377216e-26,1.75542831434772e-25,2.66045407244791e-24,4.06209096768796e-23,6.24859478314103e-22,9.68437702005336e-21,1.5122916102943e-19,2.37953442014535e-18,3.77276061897074e-17,6.02775632451247e-16,9.70509574331501e-15,1.57474535750955e-13,2.57517091038531e-12,4.2442990757691e-11,7.05065154374753e-10,1.18057935679124e-08,1.9926140349606e-07,3.39024954921818e-06,5.81459340491629e-05,0.0010044797564761,0.0172268434615029,0.235531437116706,0.845206057041234,0.989855271229629,0.9994315724887,0.999968702000283,0.999998292065438,0.999999907588513,0.999999995042409,0.999999999736316,0.999999999986096,0.999999999999273,0.999999999999962,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.94164134527709e-60,4.8657506577204e-59,6.0447085626469e-58,7.55731588595127e-57,9.50912382359995e-56,1.20422678099154e-54,1.53491790754282e-53,1.96918023440521e-52,2.54286724069966e-51,3.30532662529246e-50,4.32486183507709e-49,5.69655182115188e-48,7.55350879621514e-47,1.00831755262622e-45,1.35510504832739e-44,1.83354220750537e-43,2.49785116671569e-42,3.42622126661274e-41,4.73209098352719e-40,6.58105239232955e-39,9.21633110937076e-38,1.29974229264803e-36,1.84590362908574e-35,2.64015634903976e-34,3.80308041113448e-33,5.51751000686472e-32,8.06248954285287e-31,1.18667119614922e-29,1.75931563973124e-28,2.62740071325494e-27,3.9527127219631e-26,5.99056684480507e-25,9.14664444826267e-24,1.40700135071544e-22,2.18063933107265e-21,3.40523975742608e-20,5.35801769743734e-19,8.49515686493205e-18,1.35727496896661e-16,2.18530458344156e-15,3.54586738609945e-14,5.79853403043228e-13,9.55692398034174e-12,1.58760114796715e-10,2.6583205064095e-09,4.48678649969086e-08,7.6338735203035e-07,1.30933588453283e-05,0.000226355725579154,0.00393145942535765,0.0648741200524551,0.551464529343918,0.956466234780076,0.997480500443013,0.999861018287261,0.999992414983634,0.999999589594034,0.999999977982982,0.999999998828959,0.99999999993825,0.999999999996772,0.999999999999833,0.999999999999991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.84778764115398e-61,1.09221323715561e-59,1.35685347879378e-58,1.69638788105707e-57,2.13450948157573e-56,2.7031233683324e-55,3.44542450794403e-54,4.42021153498686e-53,5.70796462045314e-52,7.41945436011879e-51,9.70800124672502e-50,1.27870286475388e-48,1.69553330504255e-47,2.26336665338022e-46,3.04179925284736e-45,4.11574536139333e-44,5.60691720691176e-43,7.69082611103599e-42,1.06221069989117e-40,1.47724637840042e-39,2.0687864101075e-38,2.91752668145598e-37,4.14349299835598e-36,5.92634911944417e-35,8.53676042856345e-34,1.23851341541195e-32,1.80978402359362e-31,2.66371641244908e-30,3.94912926127954e-29,5.89771659132574e-28,8.87263951914908e-27,1.34470030756302e-25,2.05314387125393e-24,3.15829068945182e-23,4.89487298137784e-22,7.64372899554165e-21,1.20271223614175e-19,1.90690469616854e-18,3.04667006562116e-17,4.90534505598758e-16,7.95939530964525e-15,1.30159477327295e-13,2.14523916496511e-12,3.56368238186509e-11,5.96712214811418e-10,1.00714732885019e-08,1.71357375920188e-07,2.93909122582062e-06,5.08189064229583e-05,0.000885192153294581,0.0153337383051834,0.216288955401328,0.831415668959236,0.988872627120394,0.99938114117738,0.999966210049494,0.999998171666301,0.999999901915388,0.999999994783077,0.99999999972491,0.99999999998562,0.999999999999255,0.999999999999962,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
